Inv_Year_ID,Province_ID,EF_Category_ID,EF_Category_Name,Population_EF_Category,Population,CH4_Emissions_EF_Category_GgYear,CH4_Emissions_MM_Category,EF_MT_CO2e,MM_MTCO2e,
2009,QC,16,Mink,17.5,17.5,0,0.0119,0,0.0003332,
2009,QC,17,Fox,1.02,1.02,0,0.0006936,0,1.94208E-05,
2009,SK,1,Dairy Cattle,28.5,28.5,3.96765913,0.740463856,0.111094456,0.020732988,
2009,SK,2,Non-Dairy Cattle,2769,2769,195.5986119,6.804786272,5.476761134,0.190534016,
2009,SK,3,Sheep and Lamb,102.5,102.5,0.82,0.028310495,0.02296,0.000792694,
2009,SK,4,Goat,11.0052,11.0052,0.055026,0.003476326,0.001540728,9.73371E-05,
2009,SK,5,Buffalo,46.5638,46.5638,2.561009,0.100211964,0.071708252,0.002805935,
2009,SK,6,Horse,58.8214,58.8214,1.0587852,0.156764109,0.029645986,0.004389395,
2009,SK,7,Llama and alpaca,4.246,4.246,0.033968,0.001415741,0.000951104,3.96407E-05,
2009,SK,8,Swine,932.5,932.5,1.39875,4.969677023,0.039165,0.139150957,
2009,SK,9,Poultry,5414.8112,5414.8112,0,0.206524092,0,0.005782675,
2009,SK,11,Mules and Asses,1.359,1.359,0.01359,0.00103284,0.00038052,2.89195E-05,
2009,SK,12,Deer,5.8858,5.8858,0.117716,0.001294876,0.003296048,3.62565E-05,
2009,SK,13,Elk,16.1934,16.1934,0.323868,0.003562548,0.009068304,9.97513E-05,
2009,SK,14,Wild boars,6.8496,6.8496,0.0102744,0.003859361,0.000287683,0.000108062,
2009,SK,15,Rabbit,0.207822562,0.207822562,0,1.66258E-05,0,4.65523E-07,
2009,SK,16,Mink,0,0,0,0,0,0,
2009,SK,17,Fox,0.07998666,0.07998666,0,5.43909E-05,0,1.52295E-06,
2010,AB,1,Dairy Cattle,80.85,80.85,10.47901813,2.768897273,0.293412508,0.077529124,
2010,AB,2,Non-Dairy Cattle,5191.650381,5191.65,362.4955407,13.72380027,10.14987514,0.384266407,
2010,AB,3,Sheep and Lamb,168,168,1.344,0.046395638,0.037632,0.001299078,
2010,AB,4,Goat,28.9586,28.9586,0.144793,0.009147453,0.004054204,0.000256129,
2010,AB,5,Buffalo,65.4596,65.4596,3.600278,0.139000052,0.100807784,0.003892001,
2010,AB,6,Horse,142.6346,142.6346,2.5674228,0.371494125,0.071887838,0.010401836,
2010,AB,7,Llama and alpaca,12.3388,12.3388,0.0987104,0.004008627,0.002763891,0.000112242,
2010,AB,8,Swine,1430,1430,2.145,6.929673358,0.06006,0.194030854,
2010,AB,9,Poultry,12623.3452,12623.3452,0,1.308013676,0,0.036624383,
2010,AB,11,Mules and Asses,4.276,4.276,0.04276,0.00324976,0.00119728,9.09933E-05,
2010,AB,12,Deer,3.6682,3.6682,0.073364,0.000807004,0.002054192,2.25961E-05,
2010,AB,13,Elk,19.7854,19.7854,0.395708,0.004352788,0.011079824,0.000121878,
2010,AB,14,Wild boars,2.0088,2.0088,0.0030132,0.001131845,8.43696E-05,3.16917E-05,
2010,AB,15,Rabbit,0.995140344,0.995140344,0,7.96112E-05,0,2.22911E-06,
2010,AB,16,Mink,7.961559462,7.961559462,0,0.00541386,0,0.000151588,
2010,AB,17,Fox,0,0,0,0,0,0,
2010,BC,1,Dairy Cattle,73.65,73.65,10.18106307,3.201429905,0.285069766,0.089640037,
2010,BC,2,Non-Dairy Cattle,501.3502373,501.35,39.72639211,1.813528766,1.112338979,0.050778805,
2010,BC,3,Sheep and Lamb,51.5,51.5,0.412,0.014084607,0.011536,0.000394369,
2010,BC,4,Goat,14.3374,14.3374,0.071687,0.004528903,0.002007236,0.000126809,
2010,BC,5,Buffalo,9.896,9.896,0.54428,0.018315944,0.01523984,0.000512846,
2010,BC,6,Horse,47.282,47.282,0.851076,0.123146735,0.023830128,0.003448109,
2010,BC,7,Llama and alpaca,5.1356,5.1356,0.0410848,0.001668453,0.001150374,4.67167E-05,
2010,BC,8,Swine,97,97,0.1455,0.456101368,0.004074,0.012770838,
2010,BC,9,Poultry,19721.1222,19721.1222,0,0.619588525,0,0.017348479,
2010,BC,11,Mules and Asses,1.166009588,1.166009588,0.011660096,0.000886167,0.000326483,2.48127E-05,
2010,BC,12,Deer,1.8436,1.8436,0.036872,0.000405592,0.001032416,1.13566E-05,
2010,BC,13,Elk,0,0,0,0,0,0,
2010,BC,14,Wild boars,0.257866667,0.257866667,0.0003868,0.000145293,1.08304E-05,4.06821E-06,
2010,BC,15,Rabbit,0.819770554,0.819770554,0,6.55816E-05,0,1.83629E-06,
2010,BC,16,Mink,57,57,0,0.03876,0,0.00108528,
2010,BC,17,Fox,0,0,0,0,0,0,
2010,MB,1,Dairy Cattle,42.85,42.85,5.450394961,1.138968273,0.152611059,0.031891112,
2010,MB,2,Non-Dairy Cattle,1232.15,1232.15,93.10921109,2.962884301,2.607057911,0.08296076,
2010,MB,3,Sheep and Lamb,62,62,0.496,0.017064717,0.013888,0.000477812,
2010,MB,4,Goat,12.8862,12.8862,0.064431,0.004070497,0.001804068,0.000113974,
2010,MB,5,Buffalo,15.2146,15.2146,0.836803,0.028378131,0.023430484,0.000794588,
2010,MB,6,Horse,36.3176,36.3176,0.6537168,0.094589777,0.01830407,0.002648514,
2010,MB,7,Llama and alpaca,1.2868,1.2868,0.0102944,0.000418055,0.000288243,1.17055E-05,
2010,MB,8,Swine,2757.5,2757.5,4.13625,10.10839825,0.115815,0.283035151,
2010,MB,9,Poultry,8742.8422,8742.8422,0,1.23895746,0,0.034690809,
2010,MB,11,Mules and Asses,0.7756,0.7756,0.007756,0.000589456,0.000217168,1.65048E-05,
2010,MB,12,Deer,0.4256,0.4256,0.008512,0.000093632,0.000238336,2.6217E-06,
2010,MB,13,Elk,1.5076,1.5076,0.030152,0.000331672,0.000844256,9.28682E-06,
2010,MB,14,Wild boars,1.1916,1.1916,0.0017874,0.000671399,5.00472E-05,1.87992E-05,
2010,MB,15,Rabbit,0.67170478,0.67170478,0,5.37364E-05,0,1.50462E-06,
2010,MB,16,Mink,7.038440538,7.038440538,0,0.00478614,0,0.000134012,
2010,MB,17,Fox,0.03462462,0.03462462,0,2.35447E-05,0,6.59253E-07,
2010,NB,1,Dairy Cattle,19.35,19.35,2.36054323,0.545540345,0.06609521,0.01527513,
2010,NB,2,Non-Dairy Cattle,61.05038137,61.05,4.083277966,0.360662671,0.114331783,0.010098555,
2010,NB,3,Sheep and Lamb,6.8,6.8,0.0544,0.001897704,0.0015232,5.31357E-05,
2010,NB,4,Goat,0.9654,0.9654,0.004827,0.000304951,0.000135156,8.53862E-06,
2010,NB,5,Buffalo,0.135866667,0.135866667,0.007472667,0.000467847,0.000209235,1.30997E-05,
2010,NB,6,Horse,2.5538,2.5538,0.0459684,0.006651413,0.001287115,0.00018624,
2010,NB,7,Llama and alpaca,0.2832,0.2832,0.0022656,9.2006E-05,6.34368E-05,2.57617E-06,
2010,NB,8,Swine,62.55,62.55,0.093825,0.250057833,0.0026271,0.007001619,
2010,NB,9,Poultry,3260.423795,3260.423795,0,0.154448127,0,0.004324548,
2010,NB,11,Mules and Asses,0.0882,0.0882,0.000882,0.000067032,0.000024696,1.8769E-06,
2010,NB,12,Deer,0.1106,0.1106,0.002212,0.000024332,0.000061936,6.81296E-07,
2010,NB,13,Elk,0.0416,0.0416,0.000832,0.000009152,0.000023296,2.56256E-07,
2010,NB,14,Wild boars,0.257866667,0.257866667,0.0003868,0.000145293,1.08304E-05,4.06821E-06,
2010,NB,15,Rabbit,0.070860421,0.070860421,0,5.66883E-06,0,1.58727E-07,
2010,NB,16,Mink,14.7,14.7,0,0.009996,0,0.000279888,
2010,NB,17,Fox,0.91,0.91,0,0.0006188,0,1.73264E-05,
2010,NL,1,Dairy Cattle,6.25,6.25,0.844275474,0.260573024,0.023639713,0.007296045,
2010,NL,2,Non-Dairy Cattle,5.5,5.5,0.41766386,0.082510386,0.011694588,0.002310291,
2010,NL,3,Sheep and Lamb,2.6,2.6,0.0208,0.00073566,0.0005824,2.05985E-05,
2010,NL,4,Goat,0.1102,0.1102,0.000551,3.481E-05,0.000015428,9.7468E-07,
2010,NL,5,Buffalo,0,0,0,0,0,0,
2010,NL,6,Horse,0.206,0.206,0.003708,0.000524053,0.000103824,1.46735E-05,
2010,NL,7,Llama and alpaca,0.034,0.034,0.000272,1.13366E-05,0.000007616,3.17425E-07,
2010,NL,8,Swine,1.55,1.55,0.002325,0.005477348,0.0000651,0.000153366,
2010,NL,9,Poultry,1604.709415,1604.709415,0,0.080186516,0,0.002245222,
2010,NL,11,Mules and Asses,0.003408396,0.003408396,3.4084E-05,2.59038E-06,9.54351E-07,7.25307E-08,
2010,NL,12,Deer,0,0,0,0,0,0,
2010,NL,13,Elk,0,0,0,0,0,0,
2010,NL,14,Wild boars,0,0,0,0,0,0,
2010,NL,15,Rabbit,0.000416061,0.000416061,0,3.32849E-08,0,9.31977E-10,
2010,NL,16,Mink,64,64,0,0.04352,0,0.00121856,
2010,NL,17,Fox,1.05,1.05,0,0.000714,0,0.000019992,
2010,NS,1,Dairy Cattle,21.9,21.9,2.562616783,0.702567012,0.07175327,0.019671876,
2010,NS,2,Non-Dairy Cattle,66.75,66.75,4.143819915,0.445187915,0.116026958,0.012465262,
2010,NS,3,Sheep and Lamb,22,22,0.176,0.009629042,0.004928,0.000269613,
2010,NS,4,Goat,2.215,2.215,0.011075,0.000699675,0.0003101,1.95909E-05,
2010,NS,5,Buffalo,0.135866667,0.135866667,0.007472667,0.000539974,0.000209235,1.51193E-05,
2010,NS,6,Horse,3.4178,3.4178,0.0615204,0.008901715,0.001722571,0.000249248,
2010,NS,7,Llama and alpaca,0.4328,0.4328,0.0034624,0.000220755,9.69472E-05,6.18113E-06,
2010,NS,8,Swine,13.3,13.3,0.01995,0.05891298,0.0005586,0.001649563,
2010,NS,9,Poultry,4943.2096,4943.2096,0,0.343287677,0,0.009612055,
2010,NS,11,Mules and Asses,0.149,0.149,0.00149,0.00011324,0.00004172,3.17072E-06,
2010,NS,12,Deer,0.2046,0.2046,0.004092,0.000045012,0.000114576,1.26034E-06,
2010,NS,13,Elk,0.0048,0.0048,0.000096,0.000001056,0.000002688,2.9568E-08,
2010,NS,14,Wild boars,0.023866667,0.023866667,0.0000358,1.34475E-05,1.0024E-06,3.7653E-07,
2010,NS,15,Rabbit,0.101778967,0.101778967,0,8.14232E-06,0,2.27985E-07,
2010,NS,16,Mink,361.1,361.1,0,0.245548,0,0.006875344,
2010,NS,17,Fox,0.46,0.46,0,0.0003128,0,8.7584E-06,
2010,ON,1,Dairy Cattle,318.4,318.4,43.02833042,10.47640827,1.204793252,0.293339432,
2010,ON,2,Non-Dairy Cattle,1479.5,1479.5,88.35653894,7.494749057,2.47398309,0.209852974,
2010,ON,3,Sheep and Lamb,292.5,292.5,2.34,0.085172899,0.06552,0.002384841,
2010,ON,4,Goat,108.2308,108.2308,0.541154,0.034187982,0.015152312,0.000957264,
2010,ON,5,Buffalo,2.6772,2.6772,0.147246,0.008488931,0.004122888,0.00023769,
2010,ON,6,Horse,88.7706,88.7706,1.5978708,0.231204465,0.044740382,0.006473725,
2010,ON,7,Llama and alpaca,5.8928,5.8928,0.0471424,0.001964832,0.001319987,5.50153E-05,
2010,ON,8,Swine,3019.65,3019.65,4.529475,14.61055838,0.1268253,0.409095635,
2010,ON,9,Poultry,49840.4756,49840.4756,0,1.651626784,0,0.04624555,
2010,ON,11,Mules and Asses,2.722,2.722,0.02722,0.00206872,0.00076216,5.79242E-05,
2010,ON,12,Deer,4.0238,4.0238,0.080476,0.000885236,0.002253328,2.47866E-05,
2010,ON,13,Elk,1.9908,1.9908,0.039816,0.000437976,0.001114848,1.22633E-05,
2010,ON,14,Wild boars,0.5796,0.5796,0.0008694,0.000326572,2.43432E-05,9.14401E-06,
2010,ON,15,Rabbit,11.70109675,11.70109675,0,0.000936088,0,2.62105E-05,
2010,ON,16,Mink,125.5,125.5,0,0.08534,0,0.00238952,
2010,ON,17,Fox,0.27,0.27,0,0.0001836,0,5.1408E-06,
2010,PE,1,Dairy Cattle,13.35,13.35,1.63249795,0.29197803,0.045709943,0.008175385,
2010,PE,2,Non-Dairy Cattle,55.45,55.45,2.642683006,0.178452376,0.073995124,0.004996667,
2010,PE,3,Sheep and Lamb,5.6,5.6,0.0448,0.001616106,0.0012544,4.5251E-05,
2010,PE,4,Goat,0.1562,0.1562,0.000781,4.93405E-05,0.000021868,1.38153E-06,
2010,PE,5,Buffalo,0.018266667,0.018266667,0.001004667,4.19333E-05,2.81307E-05,1.17413E-06,
2010,PE,6,Horse,1.569,1.569,0.028242,0.004086486,0.000790776,0.000114422,
2010,PE,7,Llama and alpaca,0.1808,0.1808,0.0014464,6.0284E-05,4.04992E-05,1.68795E-06,
2010,PE,8,Swine,53.45,53.45,0.080175,0.235269143,0.0022449,0.006587536,
2010,PE,9,Poultry,471.2593901,471.2593901,0,0.012636213,0,0.000353814,
2010,PE,11,Mules and Asses,0.034982016,0.034982016,0.00034982,2.65863E-05,9.79496E-06,7.44417E-07,
2010,PE,12,Deer,0,0,0,0,0,0,
2010,PE,13,Elk,0.0048,0.0048,0.000096,0.000001056,0.000002688,2.9568E-08,
2010,PE,14,Wild boars,0,0,0,0,0,0,
2010,PE,15,Rabbit,0.014198088,0.014198088,0,1.13585E-06,0,3.18037E-08,
2010,PE,16,Mink,33.5,33.5,0,0.02278,0,0.00063784,
2010,PE,17,Fox,0.54,0.54,0,0.0003672,0,1.02816E-05,
2010,QC,1,Dairy Cattle,360.85,360.85,43.71143484,12.13286757,1.223920176,0.339720292,
2010,QC,2,Non-Dairy Cattle,931.65,931.65,61.35340855,9.206236985,1.717895439,0.257774636,
2010,QC,3,Sheep and Lamb,261.5,261.5,2.092,0.074322983,0.058576,0.002081044,
2010,QC,4,Goat,37.306,37.306,0.18653,0.011784232,0.00522284,0.000329958,
2010,QC,5,Buffalo,2.7684,2.7684,0.152262,0.013107585,0.004263336,0.000367012,
2010,QC,6,Horse,25.4564,25.4564,0.4582152,0.06321781,0.012830026,0.001770099,
2010,QC,7,Llama and alpaca,1.786,1.786,0.014288,0.000595505,0.000400064,1.66741E-05,
2010,QC,8,Swine,4087.5,4087.5,6.13125,20.6703054,0.171675,0.578768551,
2010,QC,9,Poultry,32676.207,32676.207,0,1.956246478,0,0.054774901,
2010,QC,11,Mules and Asses,0.5008,0.5008,0.005008,0.000380608,0.000140224,1.0657E-05,
2010,QC,12,Deer,10.837,10.837,0.21674,0.00238414,0.00606872,6.67559E-05,
2010,QC,13,Elk,2.333,2.333,0.04666,0.00051326,0.00130648,1.43713E-05,
2010,QC,14,Wild boars,2.5936,2.5936,0.0038904,0.001461346,0.000108931,4.09177E-05,
2010,QC,15,Rabbit,10.03128719,10.03128719,0,0.000802503,0,2.24701E-05,
2010,QC,16,Mink,18.9,18.9,0,0.012852,0,0.000359856,
2010,QC,17,Fox,1.14,1.14,0,0.0007752,0,2.17056E-05,
2010,SK,1,Dairy Cattle,28.4,28.4,3.995137114,0.788733198,0.111863839,0.02208453,
2010,SK,2,Non-Dairy Cattle,2691.6,2691.6,186.2759375,6.500047438,5.21572625,0.182001328,
2010,SK,3,Sheep and Lamb,107.5,107.5,0.86,0.029522702,0.02408,0.000826636,
2010,SK,4,Goat,10.7426,10.7426,0.053713,0.003393376,0.001503964,9.50145E-05,
2010,SK,5,Buffalo,42.9534,42.9534,2.362437,0.092441866,0.066148236,0.002588372,
2010,SK,6,Horse,56.4572,56.4572,1.0162296,0.150463312,0.028454429,0.004212973,
2010,SK,7,Llama and alpaca,4.17,4.17,0.03336,0.0013904,0.00093408,3.89312E-05,
2010,SK,8,Swine,972.5,972.5,1.45875,4.709266716,0.040845,0.131859468,
2010,SK,9,Poultry,5554.9636,5554.9636,0,0.209965622,0,0.005879037,
2010,SK,11,Mules and Asses,1.331,1.331,0.01331,0.00101156,0.00037268,2.83237E-05,
2010,SK,12,Deer,4.9874,4.9874,0.099748,0.001097228,0.002792944,3.07224E-05,
2010,SK,13,Elk,13.0552,13.0552,0.261104,0.002872144,0.007310912,8.042E-05,
2010,SK,14,Wild boars,5.0968,5.0968,0.0076452,0.002871757,0.000214066,8.04092E-05,
2010,SK,15,Rabbit,0.191154111,0.191154111,0,1.52923E-05,0,4.28185E-07,
2010,SK,16,Mink,0,0,0,0,0,0,
2010,SK,17,Fox,0.05537538,0.05537538,0,3.76553E-05,0,1.05435E-06,
2011,AB,1,Dairy Cattle,80.75,80.75,10.46834718,2.860271834,0.293113721,0.080087611,
2011,AB,2,Non-Dairy Cattle,5074.250367,5074.25,353.5113806,13.40776256,9.898318657,0.375417352,
2011,AB,3,Sheep and Lamb,177,177,1.416,0.048782623,0.039648,0.001365913,
2011,AB,4,Goat,28.92,28.92,0.1446,0.00913526,0.0040488,0.000255787,
2011,AB,5,Buffalo,57.483,57.483,3.161565,0.122062157,0.08852382,0.00341774,
2011,AB,6,Horse,139.41,139.41,2.50938,0.363095602,0.07026264,0.010166677,
2011,AB,7,Llama and alpaca,11.74,11.74,0.09392,0.003814089,0.00262976,0.000106794,
2011,AB,8,Swine,1402.5,1402.5,2.10375,6.986264057,0.058905,0.195615394,
2011,AB,9,Poultry,12663.851,12663.851,0,1.276790552,0,0.035750135,
2011,AB,11,Mules and Asses,4.186,4.186,0.04186,0.00318136,0.00117208,8.90781E-05,
2011,AB,12,Deer,2.344,2.344,0.04688,0.00051568,0.00131264,1.4439E-05,
2011,AB,13,Elk,16.286,16.286,0.32572,0.00358292,0.00912016,0.000100322,
2011,AB,14,Wild boars,1.859,1.859,0.0027885,0.001047441,0.000078078,2.93283E-05,
2011,AB,15,Rabbit,1.05692543,1.05692543,0,8.4554E-05,0,2.36751E-06,
2011,AB,16,Mink,7.452019656,7.452019656,0,0.005067373,0,0.000141886,
2011,AB,17,Fox,0,0,0,0,0,0,
2011,BC,1,Dairy Cattle,73.9,73.9,10.19455017,3.228620583,0.285447405,0.090401376,
2011,BC,2,Non-Dairy Cattle,506.1002496,506.1,39.02867601,1.814855079,1.092802928,0.050815942,
2011,BC,3,Sheep and Lamb,52,52,0.416,0.014279589,0.011648,0.000399828,
2011,BC,4,Goat,14.649,14.649,0.073245,0.004627331,0.00205086,0.000129565,
2011,BC,5,Buffalo,9.206,9.206,0.50633,0.017038862,0.01417724,0.000477088,
2011,BC,6,Horse,45.791,45.791,0.824238,0.119263401,0.023078664,0.003339375,
2011,BC,7,Llama and alpaca,4.982,4.982,0.039856,0.001618551,0.001115968,4.53194E-05,
2011,BC,8,Swine,86,86,0.129,0.419898534,0.003612,0.011757159,
2011,BC,9,Poultry,19860.417,19860.417,0,0.623615663,0,0.017461239,
2011,BC,11,Mules and Asses,1.187011984,1.187011984,0.01187012,0.000902129,0.000332363,2.52596E-05,
2011,BC,12,Deer,0.831,0.831,0.01662,0.00018282,0.00046536,5.11896E-06,
2011,BC,13,Elk,0,0,0,0,0,0,
2011,BC,14,Wild boars,0.2925,0.2925,0.00043875,0.000164807,0.000012285,4.6146E-06,
2011,BC,15,Rabbit,0.744749522,0.744749522,0,5.958E-05,0,1.66824E-06,
2011,BC,16,Mink,76.7,76.7,0,0.052156,0,0.001460368,
2011,BC,17,Fox,0,0,0,0,0,0,
2011,MB,1,Dairy Cattle,42.4,42.4,5.339272759,1.164017447,0.149499637,0.032592489,
2011,MB,2,Non-Dairy Cattle,1160.1,1160.1,87.34912466,2.80445008,2.44577549,0.078524602,
2011,MB,3,Sheep and Lamb,61.5,61.5,0.492,0.016886439,0.013776,0.00047282,
2011,MB,4,Goat,12.818,12.818,0.06409,0.004048954,0.00179452,0.000113371,
2011,MB,5,Buffalo,14.116,14.116,0.77638,0.026329033,0.02173864,0.000737213,
2011,MB,6,Horse,33.752,33.752,0.607536,0.087907631,0.017011008,0.002461414,
2011,MB,7,Llama and alpaca,1.392,1.392,0.011136,0.000452233,0.000311808,1.26625E-05,
2011,MB,8,Swine,2847.5,2847.5,4.27125,10.44382586,0.119595,0.292427124,
2011,MB,9,Poultry,8784.539,8784.539,0,1.231982707,0,0.034495516,
2011,MB,11,Mules and Asses,0.799,0.799,0.00799,0.00060724,0.00022372,1.70027E-05,
2011,MB,12,Deer,0.353,0.353,0.00706,0.00007766,0.00019768,2.17448E-06,
2011,MB,13,Elk,1.346,1.346,0.02692,0.00029612,0.00075376,8.29136E-06,
2011,MB,14,Wild boars,0.861,0.861,0.0012915,0.000485125,0.000036162,1.35835E-05,
2011,MB,15,Rabbit,0.518126195,0.518126195,0,4.14501E-05,0,1.1606E-06,
2011,MB,16,Mink,6.587980344,6.587980344,0,0.004479827,0,0.000125435,
2011,MB,17,Fox,0.043763199,0.043763199,0,2.9759E-05,0,8.33251E-07,
2011,NB,1,Dairy Cattle,18.9,18.9,2.311570774,0.543399805,0.064723982,0.015215195,
2011,NB,2,Non-Dairy Cattle,59.25034054,59.25,4.017353265,0.363195334,0.112485891,0.010169469,
2011,NB,3,Sheep and Lamb,7.75,7.75,0.062,0.002169385,0.001736,6.07428E-05,
2011,NB,4,Goat,0.927,0.927,0.004635,0.000292821,0.00012978,8.19899E-06,
2011,NB,5,Buffalo,0.147,0.147,0.008085,0.000506184,0.00022638,1.41732E-05,
2011,NB,6,Horse,2.449,2.449,0.044082,0.00637846,0.001234296,0.000178597,
2011,NB,7,Llama and alpaca,0.303,0.303,0.002424,9.84386E-05,0.000067872,2.75628E-06,
2011,NB,8,Swine,55.6,55.6,0.0834,0.210322536,0.0023352,0.005889031,
2011,NB,9,Poultry,3232.292994,3232.292994,0,0.147020089,0,0.004116562,
2011,NB,11,Mules and Asses,0.091,0.091,0.00091,0.00006916,0.00002548,1.93648E-06,
2011,NB,12,Deer,0.094,0.094,0.00188,0.00002068,0.00005264,5.7904E-07,
2011,NB,13,Elk,0.046,0.046,0.00092,0.00001012,0.00002576,2.8336E-07,
2011,NB,14,Wild boars,0.2925,0.2925,0.00043875,0.000164807,0.000012285,4.6146E-06,
2011,NB,15,Rabbit,0.049277247,0.049277247,0,3.94218E-06,0,1.10381E-07,
2011,NB,16,Mink,16.8,16.8,0,0.011424,0,0.000319872,
2011,NB,17,Fox,0.96,0.96,0,0.0006528,0,1.82784E-05,
2011,NL,1,Dairy Cattle,6.15,6.15,0.840329108,0.261888325,0.023529215,0.007332873,
2011,NL,2,Non-Dairy Cattle,5.4,5.4,0.41197669,0.082961956,0.011535347,0.002322935,
2011,NL,3,Sheep and Lamb,2.55,2.55,0.0204,0.000718989,0.0005712,2.01317E-05,
2011,NL,4,Goat,0.113,0.113,0.000565,3.56945E-05,0.00001582,9.99445E-07,
2011,NL,5,Buffalo,0,0,0,0,0,0,
2011,NL,6,Horse,0.186,0.186,0.003348,0.000473174,0.000093744,1.32489E-05,
2011,NL,7,Llama and alpaca,0.036,0.036,0.000288,1.20035E-05,0.000008064,3.36097E-07,
2011,NL,8,Swine,0.840984891,0.840984891,0.001261477,0.003051882,3.53214E-05,8.54527E-05,
2011,NL,9,Poultry,1613.971618,1613.971618,0,0.081280314,0,0.002275849,
2011,NL,11,Mules and Asses,0.002915668,0.002915668,2.91567E-05,2.21591E-06,8.16387E-07,6.20454E-08,
2011,NL,12,Deer,0,0,0,0,0,0,
2011,NL,13,Elk,0,0,0,0,0,0,
2011,NL,14,Wild boars,0,0,0,0,0,0,
2011,NL,15,Rabbit,0,0,0,0,0,0,
2011,NL,16,Mink,70.6,70.6,0,0.048008,0,0.001344224,
2011,NL,17,Fox,1.125,1.125,0,0.000765,0,0.00002142,
2011,NS,1,Dairy Cattle,22,22,2.615739423,0.733533606,0.073240704,0.020538941,
2011,NS,2,Non-Dairy Cattle,64.7,64.7,4.156844577,0.451425062,0.116391648,0.012639902,
2011,NS,3,Sheep and Lamb,23.6,23.6,0.1888,0.01027484,0.0052864,0.000287696,
2011,NS,4,Goat,2.241,2.241,0.011205,0.000707888,0.00031374,1.98209E-05,
2011,NS,5,Buffalo,0.147,0.147,0.008085,0.000584221,0.00022638,1.63582E-05,
2011,NS,6,Horse,3.346,3.346,0.060228,0.008714711,0.001686384,0.000244012,
2011,NS,7,Llama and alpaca,0.437,0.437,0.003496,0.000222897,0.000097888,6.24111E-06,
2011,NS,8,Swine,17.95901511,17.95901511,0.026938523,0.077115317,0.000754279,0.002159229,
2011,NS,9,Poultry,5065.374,5065.374,0,0.345320031,0,0.009668961,
2011,NS,11,Mules and Asses,0.148,0.148,0.00148,0.00011248,0.00004144,3.14944E-06,
2011,NS,12,Deer,0.212,0.212,0.00424,0.00004664,0.00011872,1.30592E-06,
2011,NS,13,Elk,0,0,0,0,0,0,
2011,NS,14,Wild boars,0,0,0,0,0,0,
2011,NS,15,Rabbit,0.110256214,0.110256214,0,8.8205E-06,0,2.46974E-07,
2011,NS,16,Mink,400.8,400.8,0,0.272544,0,0.007631232,
2011,NS,17,Fox,0.445,0.445,0,0.0003026,0,8.4728E-06,
2011,ON,1,Dairy Cattle,318,318,43.21407004,10.88837833,1.209993961,0.304874593,
2011,ON,2,Non-Dairy Cattle,1436.05,1436.05,85.27037933,7.474918166,2.387570621,0.209297709,
2011,ON,3,Sheep and Lamb,311.5,311.5,2.492,0.090400942,0.069776,0.002531226,
2011,ON,4,Goat,116.26,116.26,0.5813,0.036724249,0.0162764,0.001028279,
2011,ON,5,Buffalo,2.32,2.32,0.1276,0.007356312,0.0035728,0.000205977,
2011,ON,6,Horse,86.642,86.642,1.559556,0.225660492,0.043667568,0.006318494,
2011,ON,7,Llama and alpaca,6.283,6.283,0.050264,0.002094936,0.001407392,5.86582E-05,
2011,ON,8,Swine,3038.05,3038.05,4.557075,14.51294087,0.1275981,0.406362344,
2011,ON,9,Poultry,50386.144,50386.144,0,1.66227984,0,0.046543836,
2011,ON,11,Mules and Asses,2.768,2.768,0.02768,0.00210368,0.00077504,5.8903E-05,
2011,ON,12,Deer,3.022,3.022,0.06044,0.00066484,0.00169232,1.86155E-05,
2011,ON,13,Elk,1.601,1.601,0.03202,0.00035222,0.00089656,9.86216E-06,
2011,ON,14,Wild boars,0.473,0.473,0.0007095,0.000266509,0.000019866,7.46224E-06,
2011,ON,15,Rabbit,12.16640918,12.16640918,0,0.000973313,0,2.72528E-05,
2011,ON,16,Mink,123.1,123.1,0,0.083708,0,0.002343824,
2011,ON,17,Fox,0.27,0.27,0,0.0001836,0,5.1408E-06,
2011,PE,1,Dairy Cattle,13.25,13.25,1.651859724,0.304652157,0.046252072,0.00853026,
2011,PE,2,Non-Dairy Cattle,51.3,51.3,2.564669359,0.175935887,0.071810742,0.004926205,
2011,PE,3,Sheep and Lamb,6.55,6.55,0.0524,0.001898623,0.0014672,5.31614E-05,
2011,PE,4,Goat,0.138,0.138,0.00069,4.35915E-05,0.00001932,1.22056E-06,
2011,PE,5,Buffalo,0,0,0,0,0,0,
2011,PE,6,Horse,1.481,1.481,0.026658,0.003857288,0.000746424,0.000108004,
2011,PE,7,Llama and alpaca,0.189,0.189,0.001512,6.30181E-05,0.000042336,1.76451E-06,
2011,PE,8,Swine,54.05,54.05,0.081075,0.233323695,0.0022701,0.006533063,
2011,PE,9,Poultry,474.1933876,474.1933876,0,0.012714401,0,0.000356003,
2011,PE,11,Mules and Asses,0.032072348,0.032072348,0.000320723,2.4375E-05,8.98026E-06,6.825E-07,
2011,PE,12,Deer,0,0,0,0,0,0,
2011,PE,13,Elk,0,0,0,0,0,0,
2011,PE,14,Wild boars,0,0,0,0,0,0,
2011,PE,15,Rabbit,0.012611855,0.012611855,0,1.00895E-06,0,2.82506E-08,
2011,PE,16,Mink,39.5,39.5,0,0.02686,0,0.00075208,
2011,PE,17,Fox,0.521246033,0.521246033,0,0.000354447,0,9.92452E-06,
